Id,label,x,y,size,showlabel
Pandemic,Pandemic,3463.573242,-968.712158,6.21912,
rare,rare,3773.400391,-1413.164795,6.21912,
herds,herds,3517.526855,-1526.731445,6.21912,
Mexico,Mexico,1503.267822,-3614.748779,6.21912,
Memetic_algorithm,Memetic_algorithm,-1941.048462,1196.351685,6.216482,
BAT,BAT,-1522.313721,970.665344,6.216482,
bicycle,bicycle,-1889.302368,898.513184,6.216482,
Polygonal,Polygonal,-1675.192505,605.598206,6.216482,
neighbourhoods,neighbourhoods,-2092.576904,1265.243164,6.216482,
Real-time_systems,Real-time_systems,-3643.023193,1079.757324,6.216482,
disruptions,disruptions,-1972.976685,811.076965,6.216482,
Stochastic_programming,Stochastic_programming,-2077.114746,1060.786377,6.216482,
polytope,polytope,-2178.655762,1240.217163,6.216482,
Apriori,Apriori,-1243.624023,2244.937256,6.213733,
Association_rules,Association_rules,-1233.081787,2256.115234,6.213733,
inspections,inspections,-70.78035,-1255.915283,6.213733,
itemsets,itemsets,-1245.411621,2284.395264,6.213733,
cuts,cuts,310.699219,-1797.916504,6.213733,
Deterioration,Deterioration,-1962.002075,1826.28064,6.213733,
Ultrasonic,Ultrasonic,68.728371,-1490.720459,6.213733,
sheets,sheets,247.321686,-1546.900024,6.213733,
stress,stress,237.118912,-1379.915405,6.213733,
Casting,Casting,278.153381,-1552.558838,6.213733,
bridge,bridge,131.412918,-1550.494507,6.213733,
context-aware,context-aware,-1432.807373,2294.842773,6.213733,
Thermography,Thermography,100.677383,-1502.445312,6.213733,
Underestimated,Underestimated,871.591125,-3937.840088,6.211835,
Spectroscopy,Spectroscopy,1501.587524,-3135.618896,6.211835,
Spectra,Spectra,1488.947388,-3124.439209,6.211835,
Forestry,Forestry,1422.901489,-3492.429688,6.211835,
Sodium,Sodium,1148.265625,-2064.543945,6.211835,
Citrus,Citrus,1491.161133,-3397.416016,6.211835,
Infrared,Infrared,1416.261719,-3216.732666,6.211835,
Thematic,Thematic,1226.727051,-3823.363037,6.211835,
typhoons,typhoons,923.448364,-3992.340576,6.211835,
Zinc,Zinc,948.63623,-2048.271973,6.211835,
SVD,SVD,-3290.296143,1119.628418,6.201469,
Singular_value_decomposition,Singular_value_decomposition,-3274.976807,1124.155273,6.201469,
Spectrum,Spectrum,-4002.661133,-36.49876,6.201469,
GO,GO,3861.865723,-804.898987,6.201469,
recipients,recipients,3428.374023,256.821289,6.201469,
resources,resources,-4208.921875,117.870071,6.201469,
LMS,LMS,-3558.841797,-301.438354,6.201469,
Descending,Descending,2945.605225,1094.610107,6.201469,
peers,peers,-3629.106689,971.39978,6.201469,
Jamming,Jamming,-4315.703613,-91.531822,6.201469,
Equilibria,Equilibria,-3289.537109,466.806488,6.201469,
Acoustics_and_Ultrasonics,Acoustics_and_Ultrasonics,-190.114716,2179.836426,6.201469,
single-cell,single-cell,3959.907471,-895.144043,6.201469,
Pediatrics,Pediatrics,3439.936279,840.485901,6.201469,
LE,LE,-1226.583496,-643.616516,6.201469,
Internal_Medicine,Internal_Medicine,3184.074219,580.649719,6.201469,
videos,videos,-3434.53418,804.710571,6.201469,
uptake,uptake,3180.817139,99.381783,6.201469,
Fog_computing,Fog_computing,-4194.157715,75.304817,6.201469,
Fault-tolerant,Fault-tolerant,-3685.798096,1001.061646,6.201469,
Gathering,Gathering,-4038.245361,357.981232,6.201469,
Parity,Parity,-3979.69165,-190.282928,6.201469,
veins,veins,3029.718018,1036.562622,6.201469,
Multi-resolution,Multi-resolution,-2988.850098,1016.280701,6.201469,
quantizer,quantizer,-3430.7146,872.405579,6.201469,
Streaming,Streaming,-3709.554932,868.863831,6.201469,
multiphase,multiphase,-786.414062,-1858.821655,6.201469,
arrays,arrays,-2795.790771,-1154.751099,6.201469,
temperature,temperature,-461.892548,-2021.054932,6.201469,
Multi-sensor,Multi-sensor,-2629.315186,853.403809,6.201469,
NR,NR,-156.557785,2150.032471,6.201469,
QoE,QoE,-4071.187744,240.606445,6.201469,
Eating,Eating,3145.936523,304.27124,6.201469,
1H,1H,2180.402344,1346.629272,6.201469,
decline,decline,2025.446533,1821.503906,6.201469,
lane,lane,-2063.289551,-196.864838,6.201469,
IIoT,IIoT,-4178.962891,81.990387,6.201469,
freeways,freeways,-2102.643555,-192.294693,6.201469,
IoV,IoV,-4160.84375,88.98922,6.201469,
incidence,incidence,3369.4729,756.018738,6.201469,
Risk_factors,Risk_factors,3325.691406,801.452148,6.201469,
dosage,dosage,1093.002075,-1895.164795,6.201469,
high-order,high-order,-921.042725,-1822.376709,6.201469,
Vulnerability,Vulnerability,-3284.10498,1284.244751,6.201469,
Propulsion,Propulsion,-689.138611,-1791.486084,6.201469,
Completed,Completed,2262.449219,1889.175781,6.201469,
Healthy,Healthy,2053.573242,1907.179565,6.201469,
Ill-conditioned,Ill-conditioned,-2033.989136,-1.758115,6.201469,
SPH,SPH,-824.149658,-1872.917236,6.201469,
Oxygenation,Oxygenation,3214.629883,1019.775452,6.201469,
Elucidated,Elucidated,3885.041748,-696.003967,6.201469,
gateways,gateways,-4066.874512,212.697266,6.201469,
Oscillating,Oscillating,-751.114075,-1880.483398,6.201469,
CHD,CHD,3366.005127,689.842957,6.201469,
Rectangular,Rectangular,-659.315369,-1965.91272,6.201469,
chords,chords,-437.078186,1021.192993,6.201469,
subregions,subregions,1945.226929,1888.652588,6.201469,
Masking,Masking,-172.820374,2149.949707,6.201469,
receptive,receptive,1628.429077,2048.13208,6.201469,
Chronic,Chronic,3365.374268,733.950562,6.201469,
Calcium,Calcium,2873.186035,958.820923,6.201469,
Alcohol,Alcohol,2278.952637,1857.885132,6.201469,
Participated,Participated,1543.459229,1856.216431,6.201469,
Geometry_and_Topology,Geometry_and_Topology,-2369.090088,201.834152,6.186714,
matrices,matrices,-1794.016113,-253.587753,6.186714,
convergence,convergence,-2321.79541,129.542847,6.186714,
Sparsely,Sparsely,-2122.287842,422.917725,6.186714,
Constrained_optimization,Constrained_optimization,-2221.078125,117.15081,6.186714,
Recovery,Recovery,-2051.15918,447.321472,6.186714,
Image_enhancement,Image_enhancement,-467.435608,-503.837341,6.186714,
relaxations,relaxations,-2160.733887,255.094818,6.186714,
Hadamard,Hadamard,-2378.550537,190.367905,6.186714,
Underdetermined,Underdetermined,-2046.720581,405.617249,6.186714,
Monotonicity,Monotonicity,-2285.145752,134.878387,6.186714,
Perceptron,Perceptron,-171.61055,1674.265503,6.182545,
Feature_selection,Feature_selection,-1317.275269,4277.20459,6.182545,
Inconsistent,Inconsistent,-954.181946,2379.159424,6.182545,
relations,relations,-949.52887,2345.879639,6.182545,
LM,LM,49.460045,1494.810425,6.182545,
Clustering_algorithm,Clustering_algorithm,-2936.556885,2275.498291,6.182545,
Reciprocal,Reciprocal,-949.545105,2364.583252,6.182545,
Aggregation,Aggregation,-972.941895,1100.059326,6.182545,
Artificial_neural_network_,Artificial_neural_network_,29.022905,1493.783447,6.182545,
Sigmoid,Sigmoid,69.286362,1490.17041,6.182545,
GEP,GEP,1205.295898,-3215.732422,6.182545,
Parkinson's_disease,Parkinson's_disease,1911.025391,1738.881714,6.17509,
Pneumatic,Pneumatic,-230.174194,167.17128,6.17509,
micro-CT,micro-CT,2120.145508,769.101135,6.17509,
K-nearest,K-nearest,-662.905029,2966.10498,6.171103,
K-Nearest_Neighbor,K-Nearest_Neighbor,-667.866089,2951.578857,6.171103,
Recognition,Recognition,-603.464294,2709.116211,6.171103,
skyline,skyline,-1105.609619,3006.960693,6.171103,
Decision_tree,Decision_tree,-650.021851,2941.777832,6.171103,
Bagging,Bagging,-511.490173,2906.923096,6.171103,
joins,joins,-1116.813721,3048.546631,6.171103,
lessons,lessons,-1365.90564,3017.359375,6.171103,
DT,DT,-669.329163,2924.898438,6.171103,
harms,harms,-1000.279907,2608.559326,6.171103,
Leadership,Leadership,-1173.436157,2230.386475,6.171103,
Law,Law,-1605.033203,1202.003296,6.157947,
lemmas,lemmas,-2287.824707,-636.006714,6.157947,
aquifer,aquifer,950.312561,-3619.497559,6.15456,
Radar,Radar,610.950439,-3543.882568,6.15456,
apple,apple,1503.832642,-3254.858887,6.15456,
Extinction,Extinction,853.137146,-3664.999756,6.15456,
SSC,SSC,1497.596924,-3208.449463,6.15456,
Conservation,Conservation,1534.981934,-3563.234619,6.154099,
dengue,dengue,3498.884766,-1024.51062,6.154099,
point-of-care,point-of-care,3531.277832,-842.65094,6.154099,
Wind_energy,Wind_energy,-2077.079102,-1368.572144,6.15266,
Distorted,Distorted,-2369.470947,-1368.850586,6.15266,
panels,panels,-2163.839844,-1376.661499,6.15266,
fluxes,fluxes,-2267.763916,-1491.818359,6.15266,
Hardware-in-the-loop,Hardware-in-the-loop,-1587.772827,-610.900085,6.15266,
DPC,DPC,-2284.825684,-1446.185669,6.15266,
Li,Li,-1249.309082,-789.469421,6.15266,
March,March,2983.218994,-110.385765,6.148571,
COPD,COPD,3238.968018,1028.144409,6.148571,
Respiration,Respiration,3034.376953,1310.136353,6.148571,
Implanted,Implanted,3204.76709,1455.006836,6.148571,
Fertility,Fertility,3480.721436,-1480.584106,6.148571,
nights,nights,3146.576416,595.946045,6.148571,
nationwide,nationwide,3399.975342,899.020203,6.148571,
MRA,MRA,2899.59082,1082.202515,6.148571,
premature,premature,3126.016113,1481.088257,6.148571,
Computed,Computed,2574.706543,784.708069,6.136997,
RTM,RTM,401.036896,-2641.274414,6.136997,
Agreed,Agreed,2201.936768,365.022797,6.136997,
Monolithic,Monolithic,1557.409546,-106.572762,6.136997,
Tunneling,Tunneling,511.684235,-2723.407227,6.136997,
SRS,SRS,2228.74292,409.021515,6.136997,
dips,dips,490.578461,-2730.549316,6.136997,
Computer-aided_diagnosis,Computer-aided_diagnosis,3696.079102,49.296463,6.134047,
regulations,regulations,3915.599609,-933.005615,6.134047,
PPIs,PPIs,3614.690918,-1150.098877,6.134047,
Nodal,Nodal,3702.038818,-163.083572,6.134047,
CAD,CAD,3500.661621,306.188477,6.134047,
Developmental_Biology,Developmental_Biology,3841.653076,-639.987671,6.134047,
LN,LN,3726.154053,-145.67688,6.134047,
SLE,SLE,3500.402832,-200.646011,6.134047,
CD,CD,3444.650635,-338.171814,6.134047,
Profiling,Profiling,3863.036133,-896.370422,6.134047,
Progression,Progression,2827.475586,748.868164,6.134047,
Quantum_computing,Quantum_computing,-15.089754,-1647.626831,6.132236,
quantum_algorithms,quantum_algorithms,0.925747,-1627.428833,6.132236,
Entanglement,Entanglement,44.093922,-1633.651978,6.132236,
RPM,RPM,722.065002,-2269.555908,6.132236,
H2,H2,944.983582,-2205.545654,6.132236,
PPM,PPM,876.736328,-2269.708984,6.132236,
journals.permissions,journals.permissions,-924.403809,776.978149,6.124675,
please,please,-919.067749,791.045593,6.124675,
additive,additive,-937.084778,-1046.726318,6.124675,
µM,µM,2564.310059,923.077576,6.124675,
SERS,SERS,1055.51001,-2247.115234,6.124675,
2-D,2-D,-1410.574585,-2007.259521,6.124675,
colours,colours,142.673752,-1107.600708,6.124675,
Thinning,Thinning,2617.693848,932.071594,6.124675,
reachable,reachable,-2903.395508,2706.981689,6.120239,
MW,MW,-3481.727539,1643.465454,6.120239,
IoT,IoT,-4163.6875,60.402767,6.118938,
VANET,VANET,-4015.821533,256.238739,6.118938,
cooperate,cooperate,-3363.703369,452.834473,6.118938,
PMs,PMs,-4133.617676,207.078094,6.118938,
V2V,V2V,-3987.729492,197.734756,6.118938,
Energy_efficiency,Energy_efficiency,-4153.288574,128.421906,6.118938,
Fifth,Fifth,-4324.741211,-198.892395,6.118938,
platoons,platoons,-2049.12915,-229.257172,6.118938,
Suboptimal,Suboptimal,-4269.221191,-188.101776,6.118938,
DF,DF,-4308.736816,-220.542877,6.118938,
receiver,receiver,-4118.180664,-299.135193,6.118938,
Diffusivity,Diffusivity,1960.278931,1652.225342,6.108524,
Magnetic_resonance_imaging_,Magnetic_resonance_imaging_,2220.881592,1440.451294,6.108524,
chatbots,chatbots,-543.108704,2480.35791,6.108524,
distress,distress,2219.995361,1968.810181,6.108524,
monkeys,monkeys,1761.815918,1910.13916,6.108524,
dopamine,dopamine,1787.470581,1865.597046,6.108524,
Assimilation,Assimilation,865.70929,-3890.358398,6.096615,
Urban,Urban,612.737427,-3121.236572,6.096615,
ultraviolet,ultraviolet,898.069092,-3604.360352,6.096615,
orbits,orbits,-227.637711,-1944.926636,6.096615,
Potassium,Potassium,1155.455566,-2160.974609,6.096615,
Humidity,Humidity,813.592896,-3701.204834,6.096615,
Cotton,Cotton,1404.900391,-3490.708984,6.096615,
Computers_in_Earth_Sciences,Computers_in_Earth_Sciences,1119.003662,-3808.610107,6.096615,
ASTER,ASTER,883.088379,-3557.83374,6.096615,
surrogate,surrogate,-672.469238,-1695.148071,6.0951,
faults,faults,-2375.499023,528.039856,6.0951,
Born,Born,3501.242676,574.933777,6.0951,
Key,Key,-3474.70874,1240.135376,6.0951,
Traumatic,Traumatic,2641.788086,1183.089722,6.0951,
inappropriate,inappropriate,3271.019043,1482.226562,6.0951,
Trust,Trust,-3339.675049,1203.153687,6.0951,
mother,mother,3494.806396,559.862427,6.0951,
Thresholding,Thresholding,-2552.129639,793.966675,6.0951,
Numerically,Numerically,-673.848816,-1969.284668,6.0951,
crime,crime,-1312.968384,2047.526489,6.0951,
Ablation,Ablation,3163.45166,1466.713013,6.0951,
De-noising,De-noising,-2330.546875,609.427795,6.0951,
Congenital,Congenital,3532.266357,582.588196,6.0951,
Morphing,Morphing,-711.803894,-1801.270142,6.0951,
downloads,downloads,-3712.702393,909.346069,6.0951,
RD,RD,-3409.246338,818.163086,6.0951,
transfer,transfer,-656.276489,-1950.963623,6.0951,
prospective,prospective,3369.570801,856.413391,6.0951,
Euler,Euler,-884.207336,-1831.976196,6.0951,
AUROC,AUROC,3469.510986,777.131348,6.0951,
rounds,rounds,-3532.227539,1326.545166,6.0951,
Shooting,Shooting,-731.268433,-2013.923706,6.0951,
Condensation,Condensation,-428.289337,-2042.399414,6.0951,
grayscale,grayscale,-3257.390137,1079.628784,6.0951,
communities,communities,493.250885,1222.098389,6.088213,
mutations,mutations,3749.295166,-1284.84314,6.088213,
linkage,linkage,3679.386719,-1453.20459,6.088213,
Confirmation,Confirmation,3581.471436,-902.76947,6.088213,
birds,birds,1748.474854,-3293.849854,6.088213,
Design/methodology/approach,Design/methodology/approach,-1676.047363,1886.580811,6.077144,
Mining,Mining,-1258.062744,2249.951904,6.077144,
MinED,MinED,-1271.952393,2255.076416,6.077144,
sports,sports,1467.323975,1133.543823,6.077144,
CBIR,CBIR,-163.531235,1937.771973,6.077144,
Image_retrieval,Image_retrieval,-288.901672,1935.918579,6.077144,
defects,defects,-80.599373,-1243.690552,6.077144,
manipulations,manipulations,143.810898,599.849976,6.077144,
utilises,utilises,-2084.099854,1352.957886,6.077144,
FBG,FBG,81.981354,-1610.038086,6.077144,
Functionally,Functionally,55.722401,-1449.906128,6.077144,
B-spline,B-spline,-470.065491,-1450.425049,6.077144,
ADS,ADS,-1698.626953,2123.073242,6.077144,
exports,exports,-1600.872925,1734.06311,6.077144,
Panoramic,Panoramic,2083.04834,756.442627,6.077144,
Synergy,Synergy,1749.600586,1168.580688,6.077144,
contractions,contractions,1862.665161,1174.812256,6.077144,
strengths,strengths,154.124634,-1486.899048,6.077144,
cards,cards,-1830.184692,1909.266479,6.077144,
Inelastic,Inelastic,255.454559,-1380.855591,6.077144,
Business_and_International_Management,Business_and_International_Management,-1739.769531,1968.457886,6.077144,
finished,finished,-1968.817505,1813.394043,6.077144,
DOE,DOE,-110.465279,-1821.391235,6.077144,
Corrosion,Corrosion,183.477798,-1532.831909,6.077144,
wire,wire,311.731232,-1777.264282,6.077144,
microscope,microscope,2360.135986,-1232.787964,6.065681,
B-mode,B-mode,3141.941162,633.564941,6.065681,
Ultrasound,Ultrasound,3545.447266,367.590668,6.065681,
Leukemia,Leukemia,3752.951904,-368.539246,6.065681,
Systems_biology,Systems_biology,3927.925049,-841.826477,6.065681,
therapeutics,therapeutics,3342.050781,-202.07576,6.065681,
tissue,tissue,3793.069336,-58.803883,6.065681,
tune,tune,-2260.029785,-1252.941162,6.061895,
Wind,Wind,-1977.642212,-1412.946167,6.061895,
Smart_home,Smart_home,-1637.904785,-753.484802,6.061895,
Compensation,Compensation,-2325.718018,-1372.840942,6.061895,
Power_system,Power_system,-2314.513428,-1147.451904,6.061895,
Traction,Traction,-1598.697876,-626.9599,6.061895,
power,power,-2310.556641,-1221.964355,6.061895,
PSC,PSC,-2143.066895,-1335.206543,6.061895,
Shedding,Shedding,-2143.229004,-1217.790039,6.061895,
the_Creative_Commons_Attribution,the_Creative_Commons_Attribution,-1712.609131,2726.11792,6.058129,
answer,answer,-1094.189087,3025.641357,6.058129,
HTTPS,HTTPS,-1732.041504,2692.510986,6.058129,
mathematics,mathematics,-1388.092163,3017.257324,6.058129,
OCR,OCR,-866.049622,2921.076416,6.058129,
Bayes,Bayes,-705.127441,2921.961914,6.058129,
Wang,Wang,-1727.165161,2636.967285,6.058129,
express,express,-1005.360107,2851.623047,6.058129,
Distributional,Distributional,-1021.291565,2976.900879,6.058129,
bots,bots,-1108.925049,2827.231689,6.058129,
expressive,expressive,-1049.565063,3065.881592,6.058129,
Harmony_search,Harmony_search,-1527.574829,1016.755493,6.048786,
Workflows,Workflows,-3816.223389,1187.598511,6.048786,
maritime,maritime,-1745.806152,871.741943,6.048786,
ships,ships,-1734.456909,861.570129,6.048786,
Simulated_annealing,Simulated_annealing,-1682.338013,1171.050781,6.048786,
neighborhoods,neighborhoods,-1939.856689,1146.796509,6.048786,
clauses,clauses,-2493.799805,2846.695068,6.048786,
Pollination,Pollination,-1514.816772,924.609619,6.048786,
Ocean_Engineering,Ocean_Engineering,-743.639221,-246.777817,6.048786,
subtree,subtree,-2401.932617,2607.88208,6.048786,
Ready,Ready,-2198.303711,1271.571045,6.048786,
Taxi,Taxi,-1878.567139,595.127502,6.048786,
crossover,crossover,-1798.799927,1104.004272,6.048786,
Dispatching,Dispatching,-2220.864014,1247.813721,6.048786,
Four-dimensional,Four-dimensional,2324.578857,503.494202,6.046931,
treatments,treatments,2344.5625,359.403961,6.046931,
Salient,Salient,10.471885,804.197815,6.044816,
Rendering,Rendering,-1018.139526,377.706116,6.044816,
Disturbed,Disturbed,96.245323,-2018.59021,6.044816,
Low-cost,Low-cost,-948.641846,-196.935822,6.044816,
cameras,cameras,-526.415161,-77.651039,6.044816,
appearance,appearance,-706.231079,-26.232935,6.044816,
Lighting,Lighting,-1262.063477,-1007.837463,6.044816,
drifts,drifts,-931.645142,-130.820374,6.044816,
Critically,Critically,3335.995605,784.849426,6.041022,
female,female,3239.854248,704.733765,6.041022,
April,April,2823.889648,-376.787292,6.041022,
PPV,PPV,3650.566162,512.607788,6.041022,
centerline,centerline,2923.03833,1080.094238,6.041022,
triage,triage,3421.978027,993.742188,6.041022,
Socioeconomic,Socioeconomic,3125.58374,676.919312,6.041022,
exercise,exercise,3098.112061,601.991943,6.041022,
DSA,DSA,2885.533691,1026.211548,6.041022,
PCA,PCA,-190.412201,2755.052734,6.039552,
Fitted,Fitted,622.163086,-1389.985718,6.039552,
Graph-based,Graph-based,-694.99408,3838.041016,6.039552,
Supervised,Supervised,-679.214233,3849.639648,6.039552,
LDA,LDA,-278.458771,2573.306885,6.039552,
Model_selection,Model_selection,137.768814,799.978027,6.039552,
Minimax,Minimax,-2189.304932,123.297562,6.039552,
volcanoes,volcanoes,627.448853,-2890.498047,6.037956,
Partial_least_squares,Partial_least_squares,1488.939331,-3145.819092,6.037956,
PolSAR,PolSAR,653.968506,-3553.528809,6.037956,
UV,UV,895.87384,-3627.670166,6.037956,
scatterers,scatterers,587.693909,-3502.213867,6.037956,
Variable_selection,Variable_selection,148.076111,678.769836,6.037956,
Dry,Dry,1099.299683,-3937.685059,6.037956,
LS-SVM,LS-SVM,1485.97876,-3161.871094,6.037956,
SSS,SSS,920.186707,-3822.95166,6.037956,
Sulfur,Sulfur,801.932068,-2794.319092,6.037956,
Allocating,Allocating,-4230.115234,68.449921,6.034974,
code,code,-3990.076172,-201.335663,6.034974,
clouds,clouds,-4171.420898,249.078979,6.034974,
step-size,step-size,-3531.614014,-293.141235,6.034974,
workloads,workloads,-4183.311035,225.745499,6.034974,
Orthogonal,Orthogonal,-4150.094727,-297.486115,6.034974,
Concatenated,Concatenated,-4018.869385,-205.572266,6.034974,
Sending,Sending,-3855.80249,375.94162,6.034974,
tiers,tiers,-4262.864258,-54.83963,6.034974,
highways,highways,-2093.712891,-177.743057,6.034974,
CAV,CAV,-2032.639526,-226.540558,6.034974,
Maximization,Maximization,-4289.493652,-249.577316,6.034974,
DNN,DNN,922.428467,3424.380859,6.021398,
discriminators,discriminators,-2867.013916,3423.173828,6.021398,
Approximating,Approximating,-2342.673828,195.377914,6.021398,
Inverse_problem,Inverse_problem,-1993.888672,227.870026,6.021398,
Superresolution,Superresolution,-2119.108398,437.011597,6.021398,
beliefs,beliefs,920.253235,3373.146729,6.021398,
infeasible,infeasible,-2325.530029,91.818199,6.021398,
Folded,Folded,2692.985352,-1560.259644,6.021398,
Imputation,Imputation,3646.93042,-1408.457886,6.021398,
SSR,SSR,3650.831055,-1507.723755,6.021398,
GPa,GPa,1167.852539,-1792.415161,6.021398,
biofilms,biofilms,3534.621094,-1196.493164,6.021398,
Feeding,Feeding,3171.868164,-989.549988,6.021398,
Universality,Universality,695.058228,-1567.760498,6.021398,
PES,PES,1295.281006,-1785.354004,6.021398,
mass,mass,2286.401855,-1592.377686,6.021398,
chemicals,chemicals,2696.712646,-1672.436157,6.021398,
MO,MO,193.071304,-1181.687866,6.021398,
SIR,SIR,3583.677734,-1520.382568,6.021398,
Chemistry,Chemistry,1276.327759,-2096.863281,6.021398,
luminance,luminance,-471.810272,-148.900253,6.021398,
separable,separable,-2291.975342,201.255142,6.021398,
label-free,label-free,2409.408447,-1570.938232,6.021398,
resistive,resistive,788.113831,1573.7677,6.013743,
perceptions,perceptions,-40.112278,2171.191895,6.013743,
younger,younger,2746.71582,1400.854858,6.013743,
short-time,short-time,-210.387787,2178.687256,6.013743,
FA,FA,1924.901489,1647.601929,6.013743,
MI,MI,1836.504639,1933.721069,6.013743,
Health-related,Health-related,2273.956299,1875.113159,6.013743,
rodents,rodents,1864.675659,1827.486694,6.013743,
Bilateral,Bilateral,1934.914062,1810.851318,6.013743,
RA,RA,3500.740234,-251.694443,5.996298,
annotate,annotate,1787.363525,671.298584,5.996298,
Clonal,Clonal,3670.138916,-1256.387817,5.996298,
therapies,therapies,3473.483643,-212.108093,5.996298,
concordance,concordance,3751.4021,-284.591949,5.996298,
airline,airline,-1309.615601,-550.542725,5.994927,
Formal,Formal,-2886.520264,2759.482178,5.989738,
programs,programs,-3674.517822,2009.92041,5.989738,
runtime,runtime,-3732.730225,1949.66687,5.989738,
architecture,architecture,-3660.157471,1705.567383,5.989738,
adds,adds,-3649.720703,1693.140015,5.989738,
Modulo,Modulo,-3597.946533,1631.567505,5.989738,
executable,executable,-3628.359375,1903.687012,5.989738,
LU,LU,-3730.008057,1923.470337,5.989738,
fuse,fuse,-2733.703369,942.321777,5.986298,
pharmacokinetics,pharmacokinetics,3300.321533,533.706177,5.986298,
kidneys,kidneys,3428.999756,487.871582,5.986298,
ODE,ODE,-941.492432,-1799.665283,5.986298,
Trustworthy,Trustworthy,-3335.13208,1217.973877,5.986298,
August,August,2667.664062,-638.433167,5.986298,
sure,sure,-1222.843384,-670.538574,5.986298,
Reproducibility,Reproducibility,2726.190674,1282.891357,5.986298,
criminals,criminals,-1307.687866,2062.373535,5.986298,
PE,PE,3466.452393,799.364441,5.986298,
administrations,administrations,3303.801025,744.426453,5.986298,
Multiresolution,Multiresolution,-2992.225098,1000.530945,5.986298,
Time-frequency,Time-frequency,-2329.001221,626.286804,5.986298,
integrators,integrators,-850.034363,-1794.186646,5.986298,
blocks,blocks,-3344.062988,1043.491699,5.986298,
fans,fans,-651.995239,-1868.724487,5.986298,
cosine,cosine,-3297.016113,1100.862305,5.986298,
SCD,SCD,3242.868164,1416.939453,5.986298,
Implicit,Implicit,-890.379639,-1813.393799,5.986298,
clinics,clinics,3477.432129,891.675781,5.986298,
reduced-order,reduced-order,-795.071472,-1810.529175,5.986298,
Ventilation,Ventilation,3171.257568,1066.243286,5.986298,
Copyright,Copyright,-2094.642822,2455.305908,5.986298,
Spoofing,Spoofing,-3364.87207,1335.950928,5.986298,
Atomic_and_Molecular_Physics,Atomic_and_Molecular_Physics,187.06543,-2483.012939,5.980599,
_and_Optics,_and_Optics,200.982895,-2478.604492,5.980599,
Reserved,Reserved,-933.866821,789.011292,5.980599,
phase,phase,228.440033,-2532.484863,5.980599,
Ray-tracing,Ray-tracing,1799.295288,34.163376,5.980599,
CCD,CCD,214.384872,-2487.607178,5.980599,
Nearby,Nearby,-2074.425049,-397.363464,5.980599,
Daily,Daily,958.65979,-3988.115479,5.978537,
contaminants,contaminants,958.241455,-3519.545898,5.978537,
TEA,TEA,1522.19104,-3198.642578,5.978537,
Biophysical,Biophysical,1247.44397,-3778.594482,5.978537,
Socio-economic,Socio-economic,624.501587,-2923.26123,5.978537,
grape,grape,1516.733887,-3331.072266,5.978537,
Evaporation,Evaporation,1013.841736,-4020.383057,5.978537,
transmittance,transmittance,958.694397,-3552.185059,5.978537,
discharge,discharge,2119.244629,-1896.417725,5.978537,
Teleoperation,Teleoperation,244.064133,497.748688,5.977112,
Living,Living,1812.294434,1212.265137,5.977112,
spine,spine,2165.455811,957.219604,5.977112,
disabilities,disabilities,1943.943237,1597.405396,5.977112,
Skeletal,Skeletal,2088.595215,982.607727,5.977112,
semi-active,semi-active,-2063.372559,-1021.03009,5.969324,
RBF,RBF,-1177.592651,147.184845,5.969324,
Radial_basis_function,Radial_basis_function,-1174.655762,132.294388,5.969324,
wrapper,wrapper,-1302.512085,4279.120605,5.969324,
K-means_clustering,K-means_clustering,-2898.979248,2292.361572,5.969324,
house,house,-1615.630859,-737.726013,5.969324,
Case-based,Case-based,-1349.978149,3275.379883,5.969324,
switches,switches,-2272.095703,-1346.034058,5.969324,
judge,judge,-1084.696045,2452.872559,5.969324,
judgments,judgments,-1069.762451,2454.736572,5.969324,
Inc.,Inc.,-2216.245361,-1376.934814,5.969324,
installations,installations,-2221.385498,-1175.310669,5.969324,
RBFNN,RBFNN,-1140.986938,197.795013,5.969324,
Clustering-based,Clustering-based,-2923.641602,2315.557373,5.969324,
tire,tire,-1512.644775,-734.320801,5.969324,
Soft,Soft,-968.088379,2335.47998,5.969324,
PM,PM,-1647.404175,-1915.123535,5.969324,
incomplete,incomplete,-862.795105,2228.94458,5.969324,
FIS,FIS,-979.360535,2198.17627,5.969324,
Similarity_measure,Similarity_measure,-1047.472656,2297.390869,5.969324,
Image_registration,Image_registration,986.687805,14.381635,5.955066,
picks,picks,-347.463165,-1506.599365,5.955066,
deliver,deliver,2247.504395,453.442657,5.955066,
Delivery,Delivery,1055.075684,620.309448,5.955066,
RANSAC,RANSAC,915.993408,-22.369732,5.955066,
Passing,Passing,2230.872559,385.668335,5.955066,
Wilcoxon,Wilcoxon,2688.072266,879.924194,5.955066,
CTs,CTs,2270.634277,531.555359,5.955066,
pits,pits,535.457764,-2650.020752,5.955066,
tighter,tighter,521.511414,-2599.746582,5.955066,
Saturated,Saturated,485.822754,-2561.366699,5.955066,
betweenness,betweenness,-1194.054321,2636.159424,5.953581,
Social_networks,Social_networks,-1175.59021,2676.671143,5.953581,
Taxonomy,Taxonomy,3522.973389,-1335.441772,5.953581,
mosquitoes,mosquitoes,3503.118652,-1043.999756,5.953581,
Wild,Wild,3571.37915,-1548.920288,5.953581,
Multi-output,Multi-output,-4233.32373,-296.447662,5.949436,
