Id,label,x,y,size,showlabel
"EFK","EFK",-1737.5107,-2777.2788,6.072632,false
"SuperLearner","SuperLearner",807.2635,1712.527,6.072612,true
"Recommendations","Recommendations",560.43854,1392.592,6.0724726,false
"P450 3A4","P450 3A4",2697.541,1981.1194,6.0724354,false
"Kaplan et al.","Kaplan et al.",-1028.6877,-2011.3269,6.072304,false
"Gödelian","Gödelian",-1231.4452,-1308.7069,6.072304,false
"∝","∝",432.81946,-2879.5518,6.0722713,false
"VCDR","VCDR",-281.22314,3002.8604,6.0722656,false
"Berlin/Boston","Berlin/Boston",-1074.1637,-1430.3097,6.0722446,false
"Word","Word",-1034.9343,1042.8961,6.0722427,false
"CircRNAs","CircRNAs",3142.209,1924.5315,6.0722203,false
"Homonyms","Homonyms",-840.0805,1350.2728,6.072193,false
"Holographic","Holographic",-898.2346,-2361.8237,6.072134,false
"LtdTrajectory","LtdTrajectory",1504.1669,1099.6913,6.0720916,false
"IMB","IMB",-1401.0131,-941.0574,6.0720143,false
"PVP","PVP",533.4314,3213.538,6.071994,false
"Archie","Archie",1274.7012,-1619.5608,6.0718937,false
"Suzhou","Suzhou",2040.3109,-1782.3356,6.0718727,false
"NEQ","NEQ",-521.30194,2432.8865,6.0717974,false
"NDH","NDH",918.437,1045.71,6.071785,false
"UT-Interaction","UT-Interaction",-1969.3417,1917.9006,6.0717645,false
"Eigenvalue Decomposition","Eigenvalue Decomposition",-1918.3788,-336.30328,6.07174,false
"Al-Si","Al-Si",-434.331,-2086.305,6.071706,false
"LWE","LWE",-1907.459,-2091.3987,6.071606,false
"Outlier Detection","Outlier Detection",-1974.6077,519.5062,6.0715704,false
"Ekiti State","Ekiti State",-964.74524,1218.3333,6.071563,false
"Factor Analysis","Factor Analysis",-1282.5364,1503.8993,6.0715523,false
"OPWC","OPWC",1939.303,-176.09793,6.071524,false
"Paganin","Paganin",-776.1355,-409.9562,6.071523,false
"Deep Learning-Based","Deep Learning-Based",-1263.8883,2225.3748,6.071392,true
"µV","µV",625.73816,499.13232,6.0713005,false
"Transducer","Transducer",-930.07837,1390.1448,6.0712557,false
"\delta","\delta",-1659.4916,-871.65857,6.0712547,false
"EDV","EDV",117.975044,3320.4282,6.0712233,false
"Tsuga","Tsuga",1987.7393,107.7017,6.071149,false
"IEEE 802.11ax","IEEE 802.11ax",-3290.3823,678.41974,6.0711236,false
"Genetic-Algorithm","Genetic-Algorithm",-1005.3072,-43.777214,6.071068,true
"Athens","Athens",1470.2705,-2250.8477,6.0710382,false
"COLM","COLM",37.130283,-420.04547,6.070957,false
"Kalmanson","Kalmanson",272.56778,-1115.5764,6.0708685,false
"CHIP","CHIP",3353.7976,2151.8816,6.070842,false
"Intel Xeon E5","Intel Xeon E5",-1314.4476,-1502.2238,6.0707884,false
"Benzi","Benzi",-653.1564,-2197.452,6.070772,false
"the Nordic Orthopedic Federation","the Nordic Orthopedic Federation",307.57184,2373.2107,6.0706987,false
"SLW","SLW",1722.3413,-2135.2083,6.070612,false
"ATN","ATN",-515.5392,766.9071,6.0705156,false
"CAPS","CAPS",629.6832,-1117.0319,6.070508,false
"Graph Neural Network","Graph Neural Network",-2184.9905,-507.28125,6.070449,true
"Bone Mineral Density","Bone Mineral Density",1007.34937,2974.3684,6.0703936,false
"BMV","BMV",1943.2037,1382.1809,6.0702963,false
"HElib","HElib",-1674.1586,-1730.8989,6.0702376,false
"Apache","Apache",-1155.7095,810.31946,6.070236,false
"ENDF","ENDF",-1065.5034,2355.6,6.070141,false
"IBAS","IBAS",2799.5532,2226.404,6.0701113,false
"ULH","ULH",-1934.6029,-1633.5265,6.0700665,false
"SIRM","SIRM",411.86057,1986.2755,6.070057,false
"H3K9","H3K9",3020.9656,2450.6748,6.0700145,false
"the Maryland Psychiatric Research Center","the Maryland Psychiatric Research Center",995.59216,1418.6702,6.0700135,false
"Amplitude","Amplitude",-1501.269,146.53017,6.0699625,false
"PLMI","PLMI",933.7925,2170.098,6.06991,false
"GRP","GRP",1481.7548,41.771828,6.069845,false
"DPX","DPX",-2101.4104,-417.4323,6.069743,false
"NuScale","NuScale",-279.21957,-1293.8035,6.069726,false
"Frisch","Frisch",-466.47006,-1302.496,6.0697002,false
"®","®",1844.6416,254.82695,6.06968,false
"C57BL/6N","C57BL/6N",1349.9822,2023.3469,6.069654,false
"Páramo","Páramo",1559.891,-1219.6528,6.0695777,false
"NTT","NTT",-2287.2031,-1679.6458,6.0695724,false
"CGAL","CGAL",-1330.233,-1556.5912,6.0695534,false
"Progressive","Progressive",-1316.9601,-859.3313,6.0695257,false
"OTAB","OTAB",140.25868,-131.22873,6.069515,false
"Bemisia","Bemisia",3534.7021,561.7378,6.0695086,false
"SUTRA","SUTRA",-1902.4254,-385.72827,6.0694695,false
"FP-Lapw","FP-Lapw",-402.29193,-2785.0725,6.0693703,false
"Bolzano","Bolzano",399.78137,-2224.3228,6.0692654,false
"Trip","Trip",77.41084,-752.53845,6.069252,false
"MINERVA","MINERVA",41.668377,2610.9094,6.0691566,false
"BCLA","BCLA",-440.3251,1971.582,6.0691566,false
"GTC","GTC",2197.9731,692.5151,6.069083,false
"Dunnett","Dunnett",-101.29646,1977.9861,6.069082,false
"EVA","EVA",1639.1172,216.21072,6.068938,false
"Hungarians","Hungarians",2347.514,1703.3783,6.0689087,false
"the Irish Sea","the Irish Sea",2212.2178,-1218.3325,6.068874,false
"Health and Retirement Study","Health and Retirement Study",967.7857,2339.8274,6.068795,false
"Jeffery-Hamel","Jeffery-Hamel",-1530.3663,-3236.8296,6.0687213,false
"Yule-Walker","Yule-Walker",-1578.3511,-1501.7896,6.068696,false
"Autodesk","Autodesk",-1304.899,-892.3499,6.068673,false
"ROIC","ROIC",-1682.1221,-1031.1694,6.068508,false
"TRIGGER","TRIGGER",-620.2425,-1230.7366,6.0684996,false
"The Fast Fourier Transform","The Fast Fourier Transform",-2100.4717,-2170.608,6.068467,true
"ITrade","ITrade",-1860.8469,622.7034,6.068224,false
"Vocal","Vocal",85.780624,2086.638,6.068099,false
"Marshall","Marshall",185.63872,-172.52246,6.068043,false
"Micromonospora","Micromonospora",3285.1648,-210.03076,6.068038,false
"Privacy","Privacy",-2426.8557,310.07874,6.068032,false
"Williamson","Williamson",-1253.9631,-2235.228,6.068024,false
"Sudden Cardiac Death","Sudden Cardiac Death",-505.23776,2031.1726,6.067998,false
"JMIR Medical Informatics","JMIR Medical Informatics",745.527,2697.953,6.0679255,false
"Telecommunication","Telecommunication",-2447.436,-1053.7975,6.067912,false
"Regionalization","Regionalization",2157.2773,-1777.5105,6.0678988,false
"KML","KML",-453.6756,-192.98743,6.067822,false
"Gauss-Legendre","Gauss-Legendre",-784.2768,-2791.172,6.0677876,false
"The International Atomic Energy Agency","The International Atomic Energy Agency",-636.6008,2331.7244,6.0677414,false
"Kazhdan-Lusztig","Kazhdan-Lusztig",-700.1059,-2256.5488,6.067728,false
"The Eastern Cooperative Oncology Group","The Eastern Cooperative Oncology Group",1092.3195,2887.0984,6.0676565,false
"Hass","Hass",238.90012,-881.828,6.0676517,false
"Lake Kinneret","Lake Kinneret",2414.2927,-613.18134,6.0674553,false
"Event Detection","Event Detection",-2320.776,-1866.1189,6.067439,false
"2P","2P",-1280.4673,-1142.9545,6.06738,false
"MDRR","MDRR",-3250.5566,621.00024,6.067338,false
"ZIP","ZIP",-386.82242,-516.47754,6.067278,false
"ASH","ASH",1353.6931,-610.6932,6.0672545,false
"Super","Super",-782.9015,-137.98813,6.0672526,false
"Rabat","Rabat",-618.30206,-1584.9998,6.067229,false
"Adaptive Simulated Annealing","Adaptive Simulated Annealing",-2086.875,105.2204,6.0672054,false
"BRCA-Monet","BRCA-Monet",1997.4396,3230.2246,6.0671554,false
"Brent","Brent",-949.1455,-1342.7642,6.067106,false
"Magenta","Magenta",316.7889,-324.3822,6.067099,false
"interferon-γ","interferon-γ",2261.9102,2623.0881,6.0670815,false
"The Split Feasibility Problem","The Split Feasibility Problem",-1069.7106,-2548.9175,6.0669937,false
"PROV","PROV",-918.61255,184.92455,6.066921,false
"STIP","STIP",-2071.0574,1986.0809,6.066902,false
"Password","Password",-2368.8037,675.66016,6.066865,false
"BEAS-2B","BEAS-2B",3316.6277,2663.3823,6.0667715,false
"Escape","Escape",-922.36816,-1152.9218,6.066759,false
"Chaoyang District","Chaoyang District",437.43445,-313.5882,6.066677,false
"Melatonin","Melatonin",3225.63,1212.4275,6.0666714,false
"DBB","DBB",655.984,-1731.3534,6.0666704,false
"MTFC","MTFC",-171.7582,-770.1098,6.066669,false
"Open Computing Language","Open Computing Language",-1733.2131,-1138.1125,6.066658,false
"Western United States","Western United States",2667.9824,-539.41595,6.0666523,false
"LYSO","LYSO",-852.5112,2582.3274,6.0666285,false
"MPNN","MPNN",-790.8397,1177.1783,6.066582,false
"LMWH","LMWH",1590.2664,2164.2637,6.066553,false
"ROTI","ROTI",1282.5657,-2410.7664,6.0665174,false
"Tanimoto","Tanimoto",1243.2587,952.33624,6.0664988,false
"HFSM","HFSM",-317.94406,1320.2642,6.066436,false
"Simplex Method","Simplex Method",-1283.0554,-420.14673,6.0664215,false
"Amplifier","Amplifier",-1720.9014,-1390.5121,6.066415,false
"Bacteria Foraging Optimization","Bacteria Foraging Optimization",-3085.629,-322.07553,6.0663943,false
"Dianthus","Dianthus",2775.6028,-506.66742,6.06638,false
"HBMO","HBMO",-3014.0837,-944.94434,6.0663137,false
"Universidad Nacional Autonoma de Mexico","Universidad Nacional Autonoma de Mexico",1911.7885,-2425.4597,6.06624,false
"Liaoning Province","Liaoning Province",1839.1678,-870.2087,6.0662136,false
"the Spectral Projected Gradient","the Spectral Projected Gradient",-919.17004,-1067.5797,6.0661497,false
"Iterative","Iterative",-3049.191,-658.1121,6.066145,false
"MassMatrix","MassMatrix",3249.4539,879.10675,6.066144,false
"Adina","Adina",-269.08688,-1335.8291,6.066136,false
"MHDA","MHDA",-2906.7102,-869.4605,6.0661335,false
"Rate Adaptation","Rate Adaptation",-3166.125,609.8091,6.066078,false
"Titan","Titan",539.34033,-2626.1328,6.0660725,false
"WNB","WNB",-2451.3428,-2270.9683,6.0660515,false
"Cucker","Cucker",-848.7142,-2312.4763,6.0660095,false
"Montevideo","Montevideo",2057.5806,-1002.1351,6.065998,false
"Q-Learning","Q-Learning",-2790.722,350.3037,6.0659513,true
"Common","Common",1231.2594,1822.2449,6.0659513,false
"McMillan","McMillan",883.3327,-95.73038,6.065915,false
"MC-UVE-SPA","MC-UVE-SPA",2051.2437,-138.65233,6.0658627,false
"The Colliding Bodies Optimization","The Colliding Bodies Optimization",-2641.0952,-1189.283,6.0658245,false
"SIR-PF","SIR-PF",-804.96564,-807.8493,6.0658183,false
"NAL","NAL",-558.54895,1577.0134,6.0658026,false
"BEX","BEX",-232.63972,-749.55286,6.065789,false
"Flavivirus","Flavivirus",2961.9238,1169.6031,6.0657535,false
"LPDR","LPDR",2032.2142,-2015.678,6.0657196,false
"Battery Management System","Battery Management System",-2334.903,-1220.1467,6.065693,false
"Eama","Eama",-2973.4204,294.5422,6.06556,false
"HOL","HOL",-2952.071,471.16248,6.065376,false
"S809","S809",-1132.6724,-1736.5646,6.065346,false
"The Proportional-Integral","The Proportional-Integral",-3161.719,-1411.3992,6.0652266,false
"FXLMS","FXLMS",-2286.1575,-1406.6152,6.0650644,false
"SWIM","SWIM",1806.3276,-1291.1039,6.0650325,false
"MLII","MLII",-941.1074,1505.2859,6.064985,false
"Jeffery","Jeffery",-1235.2056,-2894.6785,6.064969,false
"CASTNET","CASTNET",-2274.5032,832.4052,6.0649524,false
"Thomson Reuters","Thomson Reuters",396.26877,572.931,6.0648675,false
"Silicon Photomultipliers","Silicon Photomultipliers",-554.26904,644.3787,6.064803,false
"the Publication of BCPT","the Publication of BCPT",1972.0107,1136.6101,6.064754,false
"Raystation MC","Raystation MC",-1074.2734,3083.7637,6.0647483,false
"Bowman","Bowman",604.4094,2569.6736,6.064698,false
"Austronesian","Austronesian",2845.5864,-759.2902,6.0646825,false
"TCV","TCV",2835.7837,-263.40222,6.064647,false
"The Least Squares","The Least Squares",-993.98553,-881.10144,6.064625,false
"Saha","Saha",-378.68604,-1783.0033,6.0646095,false
"IBD","IBD",2060.064,2558.6143,6.0645866,false
"FROH","FROH",1837.3291,11.941487,6.0644994,false
"Amygdala","Amygdala",582.40027,2037.843,6.064458,false
"Hartigan","Hartigan",-413.16132,-240.03737,6.064456,false
"The Quay Crane Scheduling Problem","The Quay Crane Scheduling Problem",-1154.2213,-1255.033,6.0643907,false
"0.7","0.7",-273.22546,1760.7548,6.064336,false
"RFC","RFC",-1595.6997,891.83514,6.064331,false
"OPLS-DA","OPLS-DA",2280.8953,1286.0219,6.064231,false
"KTH","KTH",-2123.0486,2057.155,6.064226,false
"RDI","RDI",1667.857,-588.3964,6.0642147,false
"Systematic Review  Background","Systematic Review  Background",891.1308,2848.906,6.064153,false
"MetaPSICOV","MetaPSICOV",3440.9155,898.7493,6.0640807,false
"The Round Robin","The Round Robin",-2641.6511,308.1412,6.0640755,false
"Heat Transfer","Heat Transfer",-341.9365,-2648.6184,6.064065,false
"The Cloud Computing","The Cloud Computing",-1646.707,1110.1785,6.0640244,false
"ADHD","ADHD",1529.8811,1408.3002,6.063998,false
"M/D/1","M/D/1",-3113.1003,511.36096,6.06398,false
"Old City Publishing, Inc.","Old City Publishing, Inc.",-564.29,-1695.6473,6.0639796,false
"Affine Transformation","Affine Transformation",-617.0396,-284.38602,6.0639634,false
"Monge","Monge",-1703.1293,-2639.0603,6.063957,false
"Hum Brain Mapp","Hum Brain Mapp",-102.70029,2208.0974,6.0639563,false
"The Channel State Information","The Channel State Information",-3363.5361,285.24582,6.0636415,false
"nad4","nad4",2938.3394,66.090256,6.063594,false
"SU","SU",2259.324,153.52716,6.063591,false
"MMU v1.0","MMU v1.0",-2144.3286,1357.8191,6.0635633,false
"LMC","LMC",303.19632,-2200.3074,6.063424,false
"Extreme Value Theory","Extreme Value Theory",-1182.4019,-526.0966,6.0633383,false
"AUDI","AUDI",-455.08823,-148.92758,6.063296,false
"Spiking Neural Network","Spiking Neural Network",-1700.941,-120.47016,6.063245,true
"LtdConvolutional","LtdConvolutional",-1672.0289,1474.1256,6.063217,false
"Workflow","Workflow",-2372.6504,253.3916,6.06321,false
"SCORE","SCORE",1085.03,3227.5469,6.063195,false
"Machine Vision","Machine Vision",-944.676,641.1261,6.0631723,false
"MGSO","MGSO",1630.1372,-1228.949,6.063155,false
"Shiny","Shiny",1228.755,1122.6593,6.063121,false
"KFDV","KFDV",1344.8125,1214.1946,6.0630918,false
"ILES","ILES",-1015.61145,-2827.1174,6.0630627,false
"Rauch-Tung-Striebel","Rauch-Tung-Striebel",-1025.6975,-1509.7599,6.063041,false
"NAIP","NAIP",2089.447,-1133.9073,6.0629883,false
"CALS","CALS",-1265.3086,696.0694,6.062987,false
"Kernel Fisher","Kernel Fisher",-1180.6547,1160.5431,6.0629554,false
"Epithelia","Epithelia",1260.9288,1621.234,6.0629544,false
"Fuzzy AHP","Fuzzy AHP",-1319.7273,-401.56387,6.0628877,false
"Wireless Network","Wireless Network",-2221.9055,131.05733,6.0628786,false
"inter-antenna","inter-antenna",-2988.773,1279.1792,6.062857,false
"xenograft models","xenograft models",2299.4421,2201.7568,6.06277,true
"Algorithms 2","Algorithms 2",-1085.4366,-2986.242,6.062758,true
"GKR","GKR",666.8936,2870.8943,6.0627527,false
"Cityblock","Cityblock",-1115.8776,1700.6649,6.0627513,false
"A Particle Swarm Optimisation","A Particle Swarm Optimisation",-2528.6829,-596.66345,6.062723,false
"Ultra","Ultra",-1045.9126,-1229.3452,6.0627112,false
"AIST","AIST",697.6449,-977.35254,6.0627055,false
"PETCT","PETCT",615.791,2879.8057,6.0626583,false
"Zernike Moment","Zernike Moment",-1987.8622,1917.9031,6.0624475,false
"Diseño","Diseño",2082.1545,1625.0262,6.0623875,false
"Salsa20","Salsa20",-2722.97,29.62919,6.06227,false
"Gotvand","Gotvand",1071.7997,-1199.1045,6.062254,false
"SGAM","SGAM",313.70715,-202.51973,6.062171,false
"Triple DES","Triple DES",-2631.9553,98.453995,6.062153,false
"STNEP","STNEP",-2402.5046,-803.77234,6.06213,false
"SMC-PHD","SMC-PHD",-454.336,-1318.6301,6.0620923,false
"Madre de Dios","Madre de Dios",2610.539,-701.2453,6.062049,false
"BioASQ","BioASQ",-316.3971,2123.8367,6.062027,false
"PSI-BLAST","PSI-BLAST",1425.6393,939.99554,6.062016,false
"EPOC","EPOC",-598.853,1082.1582,6.062006,false
"OppNets","OppNets",-2811.0525,230.90912,6.0619855,false
"Protein Interaction Networks","Protein Interaction Networks",2672.5742,1758.1548,6.061911,false
"DGVM","DGVM",2125.8328,-1754.1309,6.06182,false
"FerC","FerC",-419.89542,354.74518,6.0618143,false
"Tolman","Tolman",-369.01376,-1540.9077,6.061805,false
"PCPG","PCPG",1850.7734,2245.7761,6.061798,false
"MIT Lincoln Laboratory","MIT Lincoln Laboratory",-2514.9976,1028.4565,6.061741,false
"AUC ROC","AUC ROC",2427.9583,1281.3931,6.0616093,false
"Subspace Identification","Subspace Identification",-2190.24,-1312.6067,6.0614147,false
"the Taiwan National Health Insurance","the Taiwan National Health Insurance",948.8862,2932.5352,6.061414,false
"Kink","Kink",1643.1448,-82.75617,6.0613832,false
"F10","F10",1131.0378,1556.3793,6.0613766,false
"PCA-SVM","PCA-SVM",1545.9305,273.94464,6.0613136,false
"NDL","NDL",-562.95233,-2629.7253,6.0612383,false
"UPM","UPM",1034.2369,1658.7264,6.061221,false
"ZC","ZC",-1961.4473,-468.77298,6.0611877,false
"Nifty","Nifty",-818.8394,-232.91603,6.061174,false
"Maxwellian","Maxwellian",-840.10284,-2879.3828,6.061143,false
"South Asians","South Asians",1700.4637,2542.25,6.0611324,false
"Feed-Forward Neural Networks","Feed-Forward Neural Networks",-1371.5516,1061.3265,6.0610437,true
"Heun","Heun",-1003.58356,-1647.2004,6.060896,false
"Sedov","Sedov",-306.648,-2616.0022,6.060861,false
"GABAA","GABAA",1549.8473,1370.81,6.060854,false
"HuR","HuR",1676.3202,1416.9308,6.060823,false
"Cannabis","Cannabis",1051.206,226.21468,6.0607862,false
"Falls","Falls",-400.20804,723.5131,6.060769,false
"The Massachusetts Institute of Technology-Beth Israel Hospital","The Massachusetts Institute of Technology-Beth Israel Hospital",-817.11066,2040.6305,6.0605116,false
"Chinese Society of Particuology and Institute of Process Engineering","Chinese Society of Particuology and Institute of Process Engineering",943.1109,-973.5079,6.060459,false
"AIFSN","AIFSN",-3430.5388,683.057,6.060423,false
"XTC","XTC",2380.236,1008.46967,6.0602865,false
"Flickr8k","Flickr8k",-1901.8435,2062.7434,6.0602474,false
"CE","CE",251.48569,710.78406,6.0602264,false
"IPMN","IPMN",2293.9885,2473.246,6.0602007,false
"TNO","TNO",663.2053,-2744.6023,6.0602007,false
"LPG","LPG",786.17334,-1628.4552,6.0601273,false
"Deep Learning  ©","Deep Learning  ©",-373.6866,-225.65298,6.0599947,true
"Gadgetron","Gadgetron",-606.02185,879.44037,6.059984,false
"Healthcare Systems","Healthcare Systems",-2108.7588,307.00192,6.0599136,false
"Window","Window",-651.7308,594.85315,6.0598693,false
"0.884","0.884",1024.5912,1684.7571,6.0597134,false
"PMB","PMB",1501.8951,1263.7792,6.0596733,false
"Acute Care","Acute Care",354.1853,1959.7125,6.0595875,false
"FACS","FACS",549.49695,2455.371,6.059541,false
"Brute","Brute",-2055.865,116.41049,6.059514,false
"CMZ","CMZ",312.18674,-2465.3586,6.0595007,false
"Hodges","Hodges",1650.8289,3182.1416,6.0594835,false
"NTR","NTR",821.014,1634.7836,6.0594673,false
"The National Cancer Data Base","The National Cancer Data Base",1098.4961,3094.97,6.059456,true
"Joint Photographic Experts Group","Joint Photographic Experts Group",-1218.2439,753.9482,6.0593705,false
"Barnacles Mating Optimizer","Barnacles Mating Optimizer",-2196.505,156.90869,6.0593696,false
"VCW","VCW",1972.0669,-698.3839,6.0593586,false
"UVI","UVI",1946.775,-1130.1957,6.05933,false
"TWSVM","TWSVM",-2388.8376,338.01117,6.059267,false
"VEGF-A","VEGF-A",2048.659,2374.33,6.0591154,false
"Spherical","Spherical",-2179.8308,-1150.9669,6.059079,false
"CMNN","CMNN",-1833.6768,810.45605,6.0590525,false
"Homomorphic Encryption","Homomorphic Encryption",-1898.9877,77.00222,6.0590057,false
"the Bay of Fundy","the Bay of Fundy",1978.9774,-571.50934,6.0589447,false
"Model","Model",-2724.324,1666.1644,6.058865,true
"Geng","Geng",2253.871,-190.33629,6.0588613,false
"HTG","HTG",1067.3029,224.63173,6.058833,false
"DSK","DSK",-1839.3129,745.0894,6.0586424,false
"RRSS","RRSS",-2669.5005,376.97397,6.05862,false
"r1","r1",-6.7738957,-2040.619,6.058603,false
"Inertial Confinement Fusion","Inertial Confinement Fusion",-781.9695,-2688.6687,6.058452,false
"Kyoto Encyclopedia of Genes and Genomes (KEGG","Kyoto Encyclopedia of Genes and Genomes (KEGG",763.794,99.91457,6.058373,false
"Bam","Bam",1215.0345,-796.075,6.058359,false
"The Heart Rate Variability","The Heart Rate Variability",-919.77783,1401.4104,6.058317,false
"Results","Results",433.9491,3642.9766,6.0582933,false
"Massive Open Online Courses","Massive Open Online Courses",-1148.5729,283.1296,6.058154,false
"ICSD","ICSD",162.51595,376.55463,6.058096,false
"Ranger","Ranger",814.7368,135.94147,6.0579877,false
"Reservoir Computing (RC","Reservoir Computing (RC",-1545.2572,784.8484,6.057912,false
"QoS Constraints","QoS Constraints",-3612.7712,121.33864,6.057825,false
"Bluetooth Low Energy (BLE","Bluetooth Low Energy (BLE",-2692.606,628.5115,6.057736,false
"AuthorsWhile","AuthorsWhile",-278.5072,-348.65506,6.057681,false
"Hahn","Hahn",-1484.1053,-2303.915,6.0576525,false
"Said-Ball","Said-Ball",-1616.3604,-2415.3257,6.0576186,false
"Chinese Academy of Sciences","Chinese Academy of Sciences",-905.9227,-2772.5088,6.057528,false
"TGE","TGE",-2821.105,-1427.4875,6.057476,false
"COMT","COMT",2581.0369,1913.4539,6.057438,false
"ConvLSTM","ConvLSTM",1362.4965,-1542.169,6.057413,false
"Leydig","Leydig",1617.7671,2641.928,6.0573797,false
"The Bayesian Network","The Bayesian Network",-989.6195,471.48227,6.0573015,false
"CMB-GA","CMB-GA",1889.9486,-1663.305,6.057296,false
"the Western Hemisphere","the Western Hemisphere",2723.5205,-2368.2185,6.0571065,false
"HiPSC","HiPSC",2643.7798,2266.1143,6.0570173,false
"Qinghai Lake","Qinghai Lake",2553.4702,-1767.9374,6.0569634,false
"Gada","Gada",2233.2507,1405.9655,6.0569477,false
"AITL","AITL",2640.1118,2712.8386,6.056919,false
"Athena","Athena",274.64807,-2873.9155,6.0569,false
"The Gaver-Stehfest","The Gaver-Stehfest",-1140.2587,-3022.5771,6.056859,false
"αF","αF",1103.6913,-283.3912,6.056857,false
"Bayesian Networks","Bayesian Networks",-1438.7396,422.38794,6.0568523,false
"Department of Plastic","Department of Plastic",1707.676,-674.2737,6.056817,false
"BrachyGuide","BrachyGuide",-1018.7945,3295.279,6.056737,false
"The Canadian Ice Service","The Canadian Ice Service",2745.4912,-2036.9303,6.0567317,false
"PRAAT","PRAAT",-1897.897,206.40543,6.056633,false
"SCCPs","SCCPs",798.9472,-1264.0375,6.056612,false
"Levenberg Marquardt","Levenberg Marquardt",-783.73413,-1093.7948,6.0565877,false
"Nataf","Nataf",-200.14255,-2195.0193,6.0565624,false
"Canu","Canu",3352.5027,613.8912,6.0565586,false
"Maier","Maier",48.230732,647.5955,6.0565395,false
"Adaptive Routing","Adaptive Routing",-917.2665,160.09041,6.0564885,false
"LBPH","LBPH",-1916.5265,1572.5887,6.0564785,false
"Logic","Logic",-525.42584,-521.62494,6.056428,false
"TNEP","TNEP",-2415.8496,-813.36536,6.0563984,false
"Phenetic","Phenetic",2920.234,-420.51547,6.0563297,false
"LiDCO","LiDCO",821.3134,2333.9668,6.056283,false
"SCMV","SCMV",3433.675,536.91956,6.0562696,false
"Randić","Randić",-54.578743,-860.5638,6.056203,false
"Travelling Salesman Problem","Travelling Salesman Problem",-2179.774,-1249.916,6.0561857,false
"Systematic Literature Review","Systematic Literature Review",-1655.3296,780.2244,6.0561213,false
"Northern Vietnam","Northern Vietnam",-110.29249,720.5701,6.056119,false
"King Abdulaziz University","King Abdulaziz University",823.9573,812.8307,6.056102,false
"Orthoptera","Orthoptera",1388.672,223.69678,6.055932,false
"RdRp","RdRp",2553.8203,1243.328,6.0559235,false
"MND","MND",628.23114,1756.0308,6.0558443,false
"EGFR T790M","EGFR T790M",2392.4714,2884.2556,6.055809,false
"The Hadoop Distributed File System","The Hadoop Distributed File System",-2128.111,510.23734,6.055766,false
"WWR","WWR",141.57697,-1373.0753,6.0557404,false
"Koreans","Koreans",891.3397,1786.5253,6.0556955,false
"PSO-KELM","PSO-KELM",-553.795,293.89355,6.0556483,false
"Acute Myocardial Infarction","Acute Myocardial Infarction",431.43033,2334.9495,6.0555,false
"Machinery","Machinery",-2284.2986,1527.3109,6.055456,false
"Collusion","Collusion",-1968.2914,867.9557,6.0553446,false
"COSMO","COSMO",1618.9811,-2505.9358,6.05534,false
"COTS","COTS",-2021.269,409.1357,6.055336,false
"Mycobacteria","Mycobacteria",2596.2463,886.5538,6.055309,false
"St. Lawrence","St. Lawrence",2672.1218,-1262.4695,6.0553017,false
"Ependymoma","Ependymoma",1904.1702,2725.8867,6.0552397,false
"Low Energy Adaptive Clustering Hierarchy","Low Energy Adaptive Clustering Hierarchy",-3201.6333,672.09375,6.05523,false
"List Scheduling","List Scheduling",-2673.3533,-701.3924,6.0552063,false
"GIAB","GIAB",2959.0015,1400.558,6.0551796,false
"Classes","Classes",1286.413,63.580738,6.0550275,false
"QTcF","QTcF",1785.5011,2698.8328,6.0549974,false
"LRS","LRS",147.4656,1553.5884,6.0549746,false
"GMRF","GMRF",-480.1066,-2402.6665,6.054969,false
"Elston","Elston",1779.7646,2370.1772,6.054879,false
"OIP","OIP",-41.221546,-1298.8807,6.0548277,false
"Havriliak","Havriliak",-465.56207,-2251.8572,6.054764,false
"AMIP","AMIP",2450.4453,-2416.5967,6.0545883,false
"Sequential Monte Carlo","Sequential Monte Carlo",-364.6217,-2199.7988,6.054588,false
"Shotgun","Shotgun",2462.0195,949.1897,6.054553,false
"Viscoelastic","Viscoelastic",-192.13336,-1786.3417,6.0544753,false
"MATLAB/Simulink®","MATLAB/Simulink®",-2736.7646,-1487.7256,6.0544033,false
"MIPSS70","MIPSS70",2957.3228,2382.9023,6.054389,false
"k ≤","k ≤",-1087.6365,-1817.5244,6.0543714,false
"Σ2","Σ2",646.70734,-1215.1782,6.0542984,false
"Stephens","Stephens",-583.7766,-1325.5452,6.0542955,false
"Cape Cod","Cape Cod",1545.5858,-1445.6736,6.054289,false
"Mansouri et al.","Mansouri et al.",-2162.016,-1743.2374,6.054287,false
"SKR","SKR",-1158.2042,-307.64624,6.0542784,false
"RLN","RLN",-141.70667,1846.8373,6.054148,false
"LUOV","LUOV",-2024.1891,-337.0497,6.0540676,false
"Alpert","Alpert",-1273.2631,-1471.427,6.0540323,false
"The Point Spread Function","The Point Spread Function",-17.863382,-2099.152,6.053998,false
"the Fruit Fly Optimization Algorithm","the Fruit Fly Optimization Algorithm",-2864.8289,-575.7079,6.0539656,true
"Non-convex","Non-convex",-1952.5667,-602.9953,6.0539036,false
"CarbonSat","CarbonSat",2357.8975,-2949.3096,6.0539017,false
"Matsubara","Matsubara",-586.32056,-3012.8914,6.053817,false
"Denovo","Denovo",2045.3893,219.40825,6.053792,false
"VLSI Implementation","VLSI Implementation",-2781.5754,-5.6819043,6.053759,false
